count_id,track_id,class,speed_kmh,accel_avg_mps2,vel_1_mps,vel_2_mps,vsp_kw_ton,vkt_km,tier1_co2_g,diff_co2_pct,e2_co2_g,e2_nox_g,e2_fuel_g,e2_hc_g,e2_co_g,e2_pm25_g,e5_co2_g,e5_nox_g,e5_fuel_g,e5_hc_g,e5_co_g,e5_pm25_g
75,485,MBT,72.3,-1.012,0.0,0.0,2.71,0.1,27.1,-66.6,9.05,0.0037,2.96,0.0035,0.0246,0.00028,8.15,0.0015,2.67,0.0017,0.0147,3e-05
76,524,PC,76.8,0.342,0.0,0.0,13.22,0.1,17.0,37.4,23.36,0.0127,7.65,0.0077,0.0561,5e-05,21.02,0.0051,6.88,0.0038,0.0337,1e-05
77,492,MBT,83.4,-0.875,0.0,0.0,3.66,0.1,27.1,-66.6,9.05,0.0063,2.92,0.004,0.0217,0.00068,8.15,0.0038,2.63,0.0023,0.0135,7e-05
78,489,PC,81.4,-0.238,0.0,0.0,6.48,0.1,17.0,-32.6,11.45,0.0055,3.75,0.0041,0.0291,0.00017,10.31,0.0022,3.37,0.002,0.0175,2e-05
79,509,SUV,86.5,0.015,0.0,0.0,11.65,0.1,21.5,-20.5,17.1,0.009,5.6,0.0057,0.0419,0.00011,15.39,0.0036,5.04,0.0029,0.0251,1e-05
80,536,MBT,99.7,-0.087,0.0,0.0,9.52,0.1,27.1,-47.6,14.21,0.0094,4.61,0.0054,0.033,0.00051,12.79,0.0048,4.15,0.003,0.0202,5e-05
81,476,PC,48.4,-0.038,0.0,0.0,3.19,0.1,17.0,-40.4,10.13,0.005,3.32,0.0036,0.0256,0.00014,9.12,0.002,2.99,0.0018,0.0154,1e-05
82,566,MBT,100.9,-0.384,0.0,0.0,7.63,0.1,27.1,-58.9,11.13,0.0059,3.64,0.0039,0.0274,0.00016,10.02,0.0025,3.28,0.002,0.0165,2e-05
83,577,PC,49.7,0.102,0.0,0.0,4.14,0.1,17.0,-35.6,10.95,0.0059,3.58,0.0036,0.0264,3e-05,9.85,0.0024,3.23,0.0018,0.0158,0.0
84,546,PC,92.9,0.318,0.0,0.0,19.73,0.1,17.0,54.9,26.33,0.0144,8.62,0.0086,0.0633,6e-05,23.7,0.0057,7.76,0.0043,0.038,1e-05
85,545,PC,72.4,0.206,0.0,0.0,9.73,0.1,17.0,7.1,18.21,0.0101,5.96,0.006,0.0441,4e-05,16.39,0.004,5.37,0.003,0.0265,0.0
86,575,MBT,105.1,-0.467,0.0,0.0,8.16,0.1,27.1,-57.0,11.65,0.0059,3.81,0.004,0.029,0.00012,10.48,0.0024,3.43,0.002,0.0174,1e-05
